student_id,teacher_id,rating,lesson_completed,timestamp
s0647,t0186,4.0,True,2024-10-02 17:29:32.108245
s0335,t0155,4.5,True,2025-06-21 17:29:32.116821
s0012,t0182,3.8,True,2024-11-05 17:29:32.132447
s0333,t0007,4.0,True,2025-04-22 17:29:32.148073
s0405,t0096,3.6,False,2025-08-07 17:29:32.163697
s0659,t0118,3.5,True,2025-06-05 17:29:32.179322
s0999,t0067,2.7,True,2024-09-27 17:29:32.194945
s0831,t0080,4.4,False,2025-07-25 17:29:32.210570
s0122,t0122,3.9,False,2025-03-13 17:29:32.226197
s0732,t0118,3.4,True,2025-07-31 17:29:32.241821
s0570,t0121,3.3,True,2024-12-29 17:29:32.257456
s0389,t0120,4.2,False,2025-08-30 17:29:32.273073
s0628,t0159,3.5,True,2024-12-24 17:29:32.288699
s0123,t0109,3.7,True,2024-10-09 17:29:32.304321
s0835,t0142,4.2,False,2025-08-10 17:29:32.319953
s0989,t0166,3.5,True,2024-10-17 17:29:32.335574
s0885,t0118,3.8,False,2024-10-31 17:29:32.351207
s0898,t0081,4.0,True,2025-09-13 17:29:32.382446
s0113,t0130,4.2,True,2025-05-04 17:29:32.398072
s0362,t0129,3.9,False,2024-10-13 17:29:32.413699
s0834,t0185,3.0,False,2024-11-14 17:29:32.429325
s0768,t0093,3.9,True,2024-11-07 17:29:32.444948
s0509,t0073,3.3,True,2024-12-21 17:29:32.460572
s0488,t0015,4.0,True,2025-01-22 17:29:32.476201
s0713,t0167,3.7,False,2025-01-30 17:29:32.491821
s0513,t0186,3.6,True,2025-08-11 17:29:32.507445
s0813,t0036,3.9,True,2025-08-20 17:29:32.523074
s0872,t0194,3.6,True,2025-03-02 17:29:32.554322
s0256,t0142,3.5,True,2024-10-23 17:29:32.554322
s0846,t0139,4.4,True,2025-08-11 17:29:32.569996
s0230,t0146,3.3,False,2025-01-01 17:29:32.601019
s0229,t0110,3.1,False,2024-09-16 17:29:32.601019
s0713,t0148,3.8,True,2024-12-30 17:29:32.632269
s0031,t0128,4.7,True,2025-05-01 17:29:32.647896
s0192,t0021,3.5,True,2025-01-18 17:29:32.663517
s0087,t0005,3.8,True,2025-02-28 17:29:32.679150
s0695,t0069,3.4,True,2024-12-26 17:29:32.694771
s0963,t0029,4.2,True,2025-06-15 17:29:32.710392
s0491,t0060,4.1,False,2024-11-02 17:29:32.726023
s0286,t0014,4.2,True,2025-06-21 17:29:32.741641
s0932,t0185,3.9,False,2025-02-02 17:29:32.757267
s0074,t0065,4.0,True,2025-01-18 17:29:32.772893
s0613,t0068,4.5,True,2025-06-01 17:29:32.804157
s0118,t0157,4.3,False,2025-02-02 17:29:32.819771
s0593,t0126,3.2,True,2025-04-01 17:29:32.835396
s0132,t0173,4.6,True,2025-05-01 17:29:32.866643
s0369,t0029,3.4,False,2024-11-27 17:29:32.882269
s0658,t0180,4.0,True,2025-04-19 17:29:32.913517
s0783,t0056,3.4,True,2025-08-21 17:29:32.929139
s0252,t0161,4.1,False,2024-12-27 17:29:32.960390
s0696,t0063,4.4,True,2025-07-02 17:29:32.976023
s0468,t0008,3.1,False,2025-04-03 17:29:33.007264
s0445,t0089,2.9,True,2024-10-07 17:29:33.038565
s0311,t0132,3.0,True,2024-12-11 17:29:33.085409
s0453,t0005,3.2,True,2025-04-11 17:29:33.126639
s0918,t0021,3.8,False,2024-10-15 17:29:33.149958
s0374,t0186,4.2,True,2024-10-20 17:29:33.181204
s0806,t0125,3.4,True,2025-07-06 17:29:33.212458
s0950,t0067,3.2,False,2024-10-30 17:29:33.243706
s0897,t0101,3.3,True,2025-07-13 17:29:33.274959
s0307,t0018,2.8,False,2025-07-05 17:29:33.306207
s0689,t0059,4.8,False,2024-09-29 17:29:33.337455
s0874,t0193,2.9,True,2025-07-29 17:29:33.353087
s0553,t0010,4.1,False,2024-10-01 17:29:33.368716
s0085,t0166,2.9,True,2024-12-23 17:29:33.384331
s0056,t0125,3.8,True,2025-01-06 17:29:33.399959
s0273,t0007,3.0,True,2025-02-05 17:29:33.431205
s0824,t0092,4.1,True,2024-10-28 17:29:33.446836
s0587,t0109,3.8,False,2025-01-31 17:29:33.478078
s0216,t0160,4.7,True,2025-04-05 17:29:33.493703
s0707,t0104,3.9,True,2025-07-04 17:29:33.524958
s0870,t0055,4.9,False,2025-01-30 17:29:33.540582
s0589,t0164,2.8,True,2025-05-29 17:29:33.571831
s0193,t0104,3.9,True,2025-07-18 17:29:33.587456
s0065,t0025,3.9,True,2024-09-26 17:29:33.618714
s0916,t0149,3.5,True,2025-06-24 17:29:33.634330
s0087,t0025,4.3,True,2024-12-26 17:29:33.651709
s0988,t0198,4.3,True,2024-12-09 17:29:33.682963
s0458,t0147,3.6,False,2025-03-13 17:29:33.714214
s0763,t0132,3.3,True,2025-07-17 17:29:33.745474
s0115,t0046,4.3,True,2025-09-03 17:29:33.776711
s0180,t0191,3.6,True,2025-01-17 17:29:33.792332
s0328,t0129,3.8,True,2025-08-23 17:29:33.807962
s0078,t0163,3.7,False,2025-02-15 17:29:33.823592
s0431,t0127,3.5,True,2025-04-25 17:29:33.839215
s0309,t0115,3.6,True,2024-10-18 17:29:33.870466
s0606,t0130,4.3,True,2025-09-02 17:29:33.886091
s0077,t0112,3.4,True,2025-01-05 17:29:33.901731
s0266,t0036,3.7,True,2025-04-02 17:29:33.917335
s0848,t0029,3.3,True,2025-08-28 17:29:33.948592
s0289,t0044,3.2,False,2024-11-02 17:29:33.979849
s0456,t0060,3.4,True,2025-05-02 17:29:34.011095
s0319,t0097,3.5,True,2025-08-26 17:29:34.026722
s0190,t0172,3.7,True,2024-12-15 17:29:34.042349
s0064,t0170,3.6,True,2025-07-25 17:29:34.073595
s0288,t0039,4.5,True,2025-04-22 17:29:34.104842
s0498,t0120,4.2,True,2025-03-11 17:29:34.123421
s0658,t0077,2.9,True,2025-04-05 17:29:34.141143
s0380,t0055,4.3,True,2025-08-31 17:29:34.149685
s0193,t0164,3.6,True,2025-06-20 17:29:34.165312
s0346,t0064,2.8,False,2024-12-05 17:29:34.184841
s0764,t0124,3.1,True,2024-10-14 17:29:34.200628
s0748,t0004,3.6,True,2025-01-05 17:29:34.216264
s0284,t0025,3.7,False,2025-04-25 17:29:34.231881
s0619,t0161,3.9,True,2024-10-29 17:29:34.247506
s0175,t0007,3.5,True,2024-09-17 17:29:34.263130
s0002,t0138,3.3,True,2024-10-04 17:29:34.294383
s0448,t0100,3.5,True,2025-04-06 17:29:34.310003
s0419,t0095,4.3,False,2025-02-22 17:29:34.325632
s0217,t0154,4.1,True,2025-08-26 17:29:34.356881
s0742,t0125,3.8,False,2024-11-12 17:29:34.403762
s0979,t0180,3.8,True,2025-05-29 17:29:34.419399
s0548,t0093,4.0,True,2025-07-11 17:29:34.435007
s0474,t0030,4.0,True,2025-07-18 17:29:34.450635
s0711,t0021,3.6,True,2025-05-07 17:29:34.481886
s0804,t0017,4.0,False,2025-03-27 17:29:34.513129
s0962,t0102,4.0,False,2025-06-03 17:29:34.528760
s0439,t0090,3.7,False,2024-12-17 17:29:34.560002
s0136,t0029,4.3,True,2025-07-04 17:29:34.591263
s0414,t0015,4.6,True,2025-03-26 17:29:34.606881
s0635,t0025,4.4,True,2025-08-21 17:29:34.622508
s0954,t0033,3.5,True,2025-01-04 17:29:34.653763
s0662,t0084,4.1,False,2025-03-23 17:29:34.669387
s0832,t0071,4.0,True,2025-07-01 17:29:34.701884
s0611,t0182,3.4,True,2025-05-04 17:29:34.717512
s0035,t0032,4.0,True,2025-04-12 17:29:34.748760
s0846,t0025,4.7,True,2025-04-03 17:29:34.764384
s0885,t0139,4.5,True,2025-06-26 17:29:34.780007
s0222,t0127,3.4,True,2025-03-31 17:29:34.811260
s0708,t0092,3.0,True,2025-08-01 17:29:34.826888
s0217,t0099,4.3,True,2025-01-12 17:29:34.858134
s0963,t0051,4.6,False,2024-10-15 17:29:34.873762
s0002,t0021,3.9,True,2025-04-20 17:29:34.889389
s0592,t0114,3.7,False,2024-10-11 17:29:34.905007
s0543,t0051,4.5,True,2024-10-27 17:29:34.936287
s0376,t0100,3.9,False,2025-08-22 17:29:34.951895
s0877,t0047,3.7,True,2024-12-27 17:29:34.967511
s0091,t0121,4.0,True,2024-10-17 17:29:34.998758
s0769,t0050,3.2,False,2025-05-22 17:29:35.014382
s0907,t0140,3.7,False,2025-07-18 17:29:35.045637
s0139,t0110,3.3,True,2025-08-28 17:29:35.076897
s0495,t0142,4.0,True,2025-09-06 17:29:35.108148
s0787,t0171,4.4,True,2025-08-26 17:29:35.139385
s0144,t0136,3.3,True,2025-01-04 17:29:35.172279
s0991,t0110,3.3,True,2024-10-24 17:29:35.182794
s0254,t0111,4.7,False,2024-09-24 17:29:35.198424
s0933,t0105,4.0,True,2025-05-01 17:29:35.214045
s0845,t0166,3.3,True,2024-11-15 17:29:35.234810
s0731,t0132,2.6,True,2025-08-07 17:29:35.266064
s0995,t0060,3.9,True,2025-03-05 17:29:35.281692
s0291,t0099,4.3,True,2024-12-05 17:29:35.312943
s0455,t0050,3.7,True,2024-12-01 17:29:35.328565
s0441,t0144,4.7,True,2024-09-21 17:29:35.344187
s0043,t0155,3.6,True,2025-09-11 17:29:35.375438
s0217,t0138,3.6,True,2024-10-19 17:29:35.391062
s0633,t0097,3.9,False,2025-05-31 17:29:35.422311
s0621,t0138,3.2,True,2025-01-18 17:29:35.437939
s0760,t0148,4.8,True,2025-04-30 17:29:35.469204
s0506,t0108,4.3,True,2025-06-05 17:29:35.484814
s0300,t0018,3.4,False,2025-08-19 17:29:35.500443
s0380,t0131,4.1,False,2024-09-15 17:29:35.516063
s0844,t0065,3.7,False,2025-02-26 17:29:35.547313
s0298,t0189,3.8,False,2025-03-24 17:29:35.562947
s0815,t0129,3.7,True,2025-05-30 17:29:35.578571
s0772,t0109,4.0,True,2025-01-13 17:29:35.609814
s0432,t0075,4.4,True,2025-01-08 17:29:35.625435
s0112,t0102,3.6,True,2025-08-09 17:29:35.656684
s0540,t0092,3.5,True,2025-08-25 17:29:35.687940
s0025,t0101,3.0,True,2025-08-04 17:29:35.719190
s0158,t0054,2.9,True,2024-10-11 17:29:35.750441
s0255,t0089,3.5,True,2025-04-29 17:29:35.766063
s0059,t0099,3.6,True,2025-03-24 17:29:35.801333
s0489,t0195,4.4,False,2024-10-30 17:29:35.816950
s0211,t0051,4.4,True,2025-02-26 17:29:35.832578
s0274,t0044,3.4,True,2025-01-11 17:29:35.848201
s0939,t0181,3.9,True,2025-05-22 17:29:35.879448
s0090,t0178,3.4,True,2024-09-18 17:29:35.910694
s0409,t0172,3.5,True,2025-08-24 17:29:35.926327
s0392,t0112,2.8,True,2024-12-31 17:29:35.941951
s0455,t0112,3.6,True,2024-09-24 17:29:35.988825
s0453,t0170,3.9,False,2025-07-21 17:29:36.004448
s0502,t0149,3.1,True,2025-04-04 17:29:36.035711
s0430,t0192,3.3,True,2025-07-30 17:29:36.051339
s0380,t0088,3.3,True,2025-03-11 17:29:36.066955
s0514,t0171,4.7,True,2024-11-25 17:29:36.098202
s0831,t0059,4.6,True,2025-01-06 17:29:36.153263
s0722,t0167,3.7,True,2025-02-12 17:29:36.164259
s0115,t0070,3.8,True,2024-10-05 17:29:36.180999
s0573,t0056,3.8,False,2024-11-14 17:29:36.185666
s0236,t0139,4.0,True,2024-12-14 17:29:36.216894
s0624,t0097,3.8,False,2024-09-19 17:29:36.232517
s0382,t0073,3.2,True,2025-04-23 17:29:36.263764
s0338,t0105,3.5,True,2025-08-22 17:29:36.279391
s0955,t0151,3.8,True,2025-01-16 17:29:36.301036
s0993,t0093,3.6,False,2024-10-06 17:29:36.332287
s0606,t0030,3.8,False,2025-04-22 17:29:36.347917
s0185,t0109,3.5,False,2025-02-12 17:29:36.379172
s0255,t0020,4.4,True,2025-03-06 17:29:36.394794
s0925,t0034,3.6,False,2025-06-19 17:29:36.426041
s0544,t0112,3.8,True,2025-08-11 17:29:36.441666
s0804,t0093,3.7,False,2025-01-28 17:29:36.457292
s0791,t0178,2.9,True,2025-07-03 17:29:36.488539
s0779,t0073,3.2,True,2024-12-12 17:29:36.519789
s0563,t0105,4.0,True,2025-05-29 17:29:36.551041
s0837,t0157,4.3,True,2025-01-06 17:29:36.566667
s0326,t0128,4.1,True,2025-01-15 17:29:36.582286
s0560,t0146,3.9,True,2025-09-07 17:29:36.613538
s0689,t0120,4.5,True,2025-06-07 17:29:36.629163
s0828,t0165,4.0,False,2024-11-03 17:29:36.644788
s0977,t0200,2.6,True,2025-04-16 17:29:36.660414
s0505,t0164,3.9,True,2025-08-30 17:29:36.691663
s0447,t0060,3.5,False,2025-03-05 17:29:36.707285
s0253,t0006,5.0,True,2024-11-26 17:29:36.722916
s0430,t0132,3.6,True,2024-10-17 17:29:36.738535
s0728,t0155,3.7,True,2025-02-03 17:29:36.769832
s0181,t0194,3.8,False,2025-08-11 17:29:36.785434
s0918,t0141,4.2,True,2025-02-04 17:29:36.832312
s0186,t0180,3.8,True,2025-01-09 17:29:36.852001
s0188,t0121,3.3,False,2025-08-04 17:29:36.883251
s0975,t0184,3.2,False,2025-09-10 17:29:36.914502
s0884,t0099,3.9,False,2025-04-20 17:29:36.930128
s0012,t0090,3.6,True,2024-09-26 17:29:36.945746
s0810,t0158,3.3,True,2024-12-15 17:29:36.976998
s0498,t0081,3.9,True,2025-06-27 17:29:37.008249
s0754,t0086,4.7,True,2025-06-09 17:29:37.023875
s0941,t0051,4.5,True,2025-08-01 17:29:37.039498
s0504,t0043,3.8,True,2025-05-23 17:29:37.070749
s0131,t0019,4.3,True,2025-02-12 17:29:37.086390
s0454,t0033,3.8,True,2025-07-29 17:29:37.117630
s0512,t0052,4.3,True,2025-08-20 17:29:37.148904
s0258,t0145,4.4,True,2025-08-07 17:29:37.191359
s0471,t0082,4.3,False,2024-11-27 17:29:37.210110
s0424,t0153,3.7,True,2025-06-20 17:29:37.231344
s0304,t0164,3.8,False,2025-06-27 17:29:37.246968
s0849,t0128,4.4,True,2025-08-04 17:29:37.278225
s0203,t0180,3.6,True,2024-10-30 17:29:37.293836
s0851,t0014,4.1,True,2025-02-23 17:29:37.325087
s0955,t0029,4.0,True,2025-01-09 17:29:37.350852
s0525,t0039,4.0,True,2025-03-24 17:29:37.366482
s0018,t0093,4.3,True,2025-02-12 17:29:37.382105
s0209,t0073,3.4,True,2025-07-24 17:29:37.397731
s0182,t0095,3.6,True,2025-03-03 17:29:37.428981
s0632,t0065,3.4,True,2025-03-07 17:29:37.444608
s0433,t0157,4.3,True,2025-07-16 17:29:37.460230
s0649,t0128,4.7,True,2024-11-28 17:29:37.475853
s0262,t0066,4.5,True,2025-05-18 17:29:37.491483
s0429,t0044,3.3,True,2024-12-13 17:29:37.522728
s0228,t0075,3.9,True,2025-05-30 17:29:37.538353
s0620,t0040,3.8,True,2025-07-15 17:29:37.569609
s0685,t0089,3.6,False,2025-06-19 17:29:37.600861
s0754,t0187,4.3,False,2025-02-22 17:29:37.616481
s0295,t0112,3.1,False,2025-06-06 17:29:37.647734
s0913,t0017,4.1,True,2024-12-13 17:29:37.663359
s0959,t0017,4.2,True,2025-08-08 17:29:37.678987
s0592,t0012,4.2,False,2025-08-26 17:29:37.694605
s0354,t0042,3.4,True,2025-04-19 17:29:37.710231
s0449,t0088,3.7,True,2025-02-08 17:29:37.725853
s0331,t0192,3.0,True,2025-06-08 17:29:37.757104
s0843,t0070,3.8,True,2025-03-10 17:29:37.772729
s0735,t0073,2.9,False,2025-05-07 17:29:37.788354
s0396,t0132,3.0,True,2025-07-20 17:29:37.803979
s0996,t0132,2.8,False,2024-10-28 17:29:37.819603
s0156,t0042,3.5,True,2024-11-24 17:29:37.835239
s0325,t0020,4.6,True,2025-01-09 17:29:37.850859
s0471,t0116,4.2,True,2025-04-04 17:29:37.866483
s0181,t0166,2.9,False,2024-10-09 17:29:37.884263
s0501,t0042,3.3,True,2025-02-12 17:29:37.899895
s0123,t0149,3.7,True,2025-04-21 17:29:37.915516
s0488,t0140,4.1,False,2025-08-11 17:29:37.931146
s0166,t0189,4.0,True,2025-01-22 17:29:37.962395
s0919,t0073,2.7,True,2024-10-11 17:29:37.978021
s0957,t0108,3.6,True,2025-08-07 17:29:38.009267
s0935,t0121,3.5,False,2024-12-19 17:29:38.040516
s0124,t0110,3.8,False,2025-05-01 17:29:38.071770
s0226,t0056,3.6,True,2025-03-08 17:29:38.087397
s0911,t0101,3.7,True,2024-12-25 17:29:38.118646
s0609,t0037,5.0,True,2025-03-08 17:29:38.149897
s0838,t0037,4.1,True,2025-03-06 17:29:38.181144
s0251,t0073,3.6,True,2025-02-18 17:29:38.224539
s0716,t0163,3.6,True,2024-12-16 17:29:38.248827
s0330,t0188,4.8,True,2024-12-03 17:29:38.264455
s0804,t0033,4.3,True,2025-08-14 17:29:38.295705
s0137,t0065,3.3,False,2025-01-05 17:29:38.311324
s0600,t0050,3.4,True,2024-12-15 17:29:38.326949
s0677,t0181,3.8,True,2025-06-11 17:29:38.342577
s0337,t0093,3.3,True,2025-06-08 17:29:38.358200
s0521,t0179,3.3,True,2025-02-19 17:29:38.373829
s0734,t0032,3.9,True,2024-12-14 17:29:38.389453
s0444,t0188,4.5,False,2024-10-21 17:29:38.405077
s0734,t0139,4.5,True,2024-12-27 17:29:38.417409
s0496,t0095,4.2,True,2025-08-28 17:29:38.433044
s0828,t0138,3.9,True,2025-05-04 17:29:38.448667
s0633,t0056,4.1,True,2025-06-03 17:29:38.479915
s0828,t0131,3.3,True,2025-03-28 17:29:38.495538
s0679,t0051,4.4,True,2025-01-12 17:29:38.511164
s0028,t0103,3.8,True,2024-10-12 17:29:38.526794
s0745,t0065,3.1,True,2025-02-16 17:29:38.542413
s0657,t0044,3.2,True,2024-11-19 17:29:38.558038
s0248,t0178,3.7,True,2024-12-27 17:29:38.573663
s0408,t0051,4.1,True,2025-03-09 17:29:38.589290
s0046,t0112,3.9,True,2025-01-24 17:29:38.604912
s0836,t0014,3.8,True,2025-03-10 17:29:38.620541
s0547,t0126,3.4,False,2025-07-17 17:29:38.636163
s0730,t0081,3.4,True,2024-10-11 17:29:38.651791
s0554,t0036,3.2,True,2025-09-13 17:29:38.683042
s0915,t0107,3.0,True,2025-07-14 17:29:38.698664
s0979,t0174,4.3,True,2025-05-28 17:29:38.714289
s0367,t0146,3.4,True,2025-06-04 17:29:38.729917
s0090,t0076,3.1,True,2024-10-06 17:29:38.745539
s0065,t0189,3.4,True,2024-10-27 17:29:38.776785
s0775,t0042,3.3,True,2025-02-27 17:29:38.792413
s0528,t0105,3.7,False,2025-06-07 17:29:38.808038
s0497,t0165,4.3,True,2024-11-21 17:29:38.823663
s0474,t0027,4.0,True,2025-08-20 17:29:38.854916
s0098,t0046,3.6,False,2024-11-11 17:29:38.870537
s0660,t0056,4.0,False,2025-02-13 17:29:38.886162
s0172,t0178,3.7,False,2025-03-05 17:29:38.901798
s0611,t0047,3.8,True,2024-11-10 17:29:38.917422
s0960,t0015,4.6,True,2025-01-11 17:29:38.933042
s0548,t0038,5.0,True,2024-10-07 17:29:38.950510
s0311,t0033,3.5,True,2024-09-21 17:29:38.966144
s0432,t0066,4.3,True,2025-03-24 17:29:38.981765
s0722,t0163,3.4,True,2024-09-30 17:29:38.997394
s0578,t0047,3.0,True,2025-07-23 17:29:39.028639
s0980,t0102,3.8,False,2025-04-25 17:29:39.044263
s0701,t0047,3.1,False,2025-01-19 17:29:39.059888
s0087,t0155,3.7,True,2024-12-22 17:29:39.075514
s0357,t0155,4.3,True,2025-08-07 17:29:39.091138
s0305,t0191,4.2,False,2025-02-22 17:29:39.106764
s0611,t0182,3.7,True,2025-04-18 17:29:39.122406
s0642,t0147,3.8,True,2025-08-03 17:29:39.153646
s0491,t0129,3.8,True,2025-06-11 17:29:39.169293
s0500,t0132,2.9,False,2024-11-04 17:29:39.192882
s0917,t0049,4.5,False,2025-04-30 17:29:39.208720
s0185,t0051,4.7,True,2025-01-18 17:29:39.215179
s0470,t0074,3.2,True,2024-12-11 17:29:39.230804
s0666,t0006,3.9,True,2025-03-11 17:29:39.246430
s0775,t0155,4.4,False,2025-06-11 17:29:39.262054
s0441,t0075,4.3,True,2025-06-02 17:29:39.277685
s0610,t0092,3.5,True,2025-05-27 17:29:39.293302
s0619,t0113,3.6,True,2024-10-13 17:29:39.308932
s0932,t0025,4.6,False,2025-04-15 17:29:39.324556
s0684,t0104,3.6,False,2024-12-21 17:29:39.340184
s0161,t0069,2.9,True,2025-04-24 17:29:39.355809
s0972,t0029,3.4,True,2024-12-07 17:29:39.387057
s0514,t0171,5.0,True,2025-04-11 17:29:39.387057
s0607,t0164,2.9,False,2025-04-03 17:29:39.402679
s0249,t0060,3.4,True,2025-04-08 17:29:39.418322
s0811,t0151,3.7,True,2025-09-02 17:29:39.449560
s0284,t0100,3.6,True,2025-03-31 17:29:39.465181
s0388,t0110,3.3,True,2025-07-17 17:29:39.484796
s0244,t0175,3.7,True,2025-03-27 17:29:39.500435
s0710,t0093,3.8,True,2025-03-17 17:29:39.516052
s0968,t0188,3.9,True,2024-12-22 17:29:39.531687
s0798,t0009,4.2,True,2025-03-30 17:29:39.547305
s0451,t0092,3.6,True,2025-06-20 17:29:39.578550
s0717,t0051,3.9,True,2025-07-04 17:29:39.594177
s0578,t0033,3.5,True,2025-04-05 17:29:39.609805
s0578,t0095,3.9,True,2024-11-10 17:29:39.625425
s0981,t0004,4.0,False,2024-11-30 17:29:39.641048
s0528,t0180,3.0,True,2025-07-05 17:29:39.656675
s0447,t0194,3.7,True,2024-10-22 17:29:39.687928
s0751,t0156,3.7,True,2025-02-07 17:29:39.703552
s0117,t0187,3.6,True,2025-02-10 17:29:39.719174
s0104,t0020,4.7,True,2025-04-20 17:29:39.734809
s0005,t0026,5.0,True,2025-09-09 17:29:39.750431
s0980,t0191,3.3,True,2025-01-26 17:29:39.766061
s0963,t0033,4.3,True,2024-11-25 17:29:39.781674
s0483,t0068,3.5,False,2025-06-12 17:29:39.797299
s0188,t0002,3.8,True,2025-04-10 17:29:39.812926
s0513,t0063,4.8,True,2025-08-09 17:29:39.828551
s0944,t0150,3.2,True,2025-04-22 17:29:39.844175
s0610,t0072,3.3,False,2024-10-07 17:29:39.859802
s0633,t0140,3.7,True,2025-01-27 17:29:39.891049
s0507,t0005,3.7,True,2025-07-24 17:29:39.906681
s0920,t0146,3.2,True,2025-02-24 17:29:39.922299
s0919,t0132,3.1,True,2025-03-02 17:29:39.937924
s0470,t0118,4.3,False,2025-04-16 17:29:39.953552
s0356,t0122,3.2,True,2025-01-26 17:29:39.969177
s0798,t0078,4.0,True,2025-03-05 17:29:39.969177
s0186,t0069,4.0,True,2024-10-12 17:29:39.984815
s0121,t0096,4.2,True,2025-08-29 17:29:40.000365
s0602,t0070,3.1,True,2025-07-31 17:29:40.031616
s0718,t0029,3.5,True,2025-09-06 17:29:40.047243
s0538,t0003,4.0,True,2025-07-07 17:29:40.062873
s0346,t0003,4.1,True,2025-07-08 17:29:40.078492
s0017,t0043,4.2,True,2024-11-03 17:29:40.094117
s0876,t0091,3.5,False,2024-12-02 17:29:40.109741
s0735,t0042,2.9,True,2024-10-17 17:29:40.125367
s0931,t0092,3.1,True,2025-06-08 17:29:40.156633
s0130,t0150,4.1,True,2025-08-30 17:29:40.187878
s0158,t0008,3.4,True,2025-05-27 17:29:40.206316
s0302,t0020,3.9,True,2025-06-06 17:29:40.223061
s0866,t0146,3.5,True,2025-05-15 17:29:40.234972
s0563,t0043,4.1,True,2025-04-04 17:29:40.250600
s0033,t0131,3.9,True,2025-05-27 17:29:40.266223
s0678,t0188,4.7,True,2025-05-07 17:29:40.281842
s0701,t0129,3.8,True,2025-06-08 17:29:40.297467
s0702,t0051,3.9,True,2025-06-05 17:29:40.313088
s0180,t0199,3.9,True,2025-07-24 17:29:40.328714
s0827,t0136,3.9,True,2025-02-16 17:29:40.359963
s0148,t0073,2.8,False,2025-05-28 17:29:40.375588
s0557,t0180,3.8,True,2024-12-20 17:29:40.391218
s0570,t0121,4.0,True,2024-10-24 17:29:40.406841
s0739,t0138,3.6,False,2024-11-11 17:29:40.422468
s0588,t0147,3.6,False,2024-11-24 17:29:40.438086
s0282,t0139,4.6,True,2025-06-10 17:29:40.453717
s0560,t0129,4.2,True,2025-01-14 17:29:40.469343
s0242,t0034,3.4,False,2024-12-12 17:29:40.484967
s0805,t0168,4.4,True,2025-03-21 17:29:40.500589
s0281,t0128,4.1,True,2024-09-14 17:29:40.516217
s0233,t0163,3.8,True,2025-02-11 17:29:40.533934
s0616,t0175,3.4,False,2025-07-19 17:29:40.549565
s0907,t0063,4.6,False,2025-06-21 17:29:40.565191
s0613,t0189,3.5,True,2024-09-21 17:29:40.596435
s0420,t0188,3.8,True,2025-05-13 17:29:40.612062
s0313,t0031,3.9,True,2025-07-12 17:29:40.627687
s0880,t0137,4.2,True,2025-08-17 17:29:40.643312
s0717,t0029,4.0,True,2025-08-08 17:29:40.658935
s0754,t0042,3.6,True,2025-07-13 17:29:40.674560
s0155,t0136,4.2,False,2025-01-20 17:29:40.690185
s0242,t0003,4.2,True,2025-07-04 17:29:40.705811
s0153,t0070,2.9,True,2025-02-09 17:29:40.721435
s0787,t0125,3.6,False,2025-04-04 17:29:40.737063
s0633,t0030,3.3,True,2025-01-04 17:29:40.752691
s0211,t0139,4.4,True,2025-01-30 17:29:40.768318
s0507,t0115,4.6,True,2024-12-27 17:29:40.783949
s0419,t0153,3.7,True,2025-09-10 17:29:40.799564
s0140,t0081,3.7,True,2025-07-08 17:29:40.815188
s0610,t0092,4.0,True,2025-04-02 17:29:40.830814
s0250,t0180,3.6,True,2025-05-24 17:29:40.846436
s0856,t0033,3.9,False,2024-12-06 17:29:40.862069
s0105,t0050,3.2,False,2024-10-02 17:29:40.877691
s0302,t0084,4.3,False,2025-09-12 17:29:40.908938
s0225,t0007,3.2,True,2024-10-18 17:29:40.924563
s0955,t0070,2.9,True,2024-10-23 17:29:40.940187
s0841,t0154,3.4,True,2025-06-16 17:29:40.955816
s0296,t0074,3.3,True,2024-11-06 17:29:40.971438
s0690,t0178,3.5,True,2025-08-20 17:29:40.987066
s0168,t0183,3.6,True,2025-03-08 17:29:41.002705
s0059,t0133,3.5,True,2025-07-24 17:29:41.018312
s0797,t0033,3.9,True,2024-12-10 17:29:41.033939
s0754,t0138,4.3,True,2024-09-29 17:29:41.049564
s0687,t0148,5.0,True,2025-08-29 17:29:41.066741
s0179,t0156,4.0,True,2024-12-24 17:29:41.082372
s0133,t0099,4.4,True,2025-08-20 17:29:41.097998
s0796,t0187,3.4,False,2024-09-13 17:29:41.113617
s0851,t0112,3.4,True,2025-06-08 17:29:41.129242
s0709,t0025,4.4,True,2025-04-17 17:29:41.160501
s0061,t0198,3.6,True,2025-05-18 17:29:41.176133
s0794,t0074,3.3,False,2024-10-27 17:29:41.207376
s0432,t0102,3.0,True,2025-07-30 17:29:41.222995
s0053,t0188,4.5,False,2024-12-16 17:29:41.253150
s0396,t0024,3.5,True,2025-07-27 17:29:41.264151
s0075,t0062,3.6,True,2025-01-15 17:29:41.280361
s0305,t0173,3.7,False,2025-03-25 17:29:41.295987
s0663,t0060,4.4,True,2024-11-07 17:29:41.311612
s0716,t0005,3.8,False,2024-11-08 17:29:41.327236
s0954,t0029,3.4,True,2025-01-13 17:29:41.342864
s0694,t0095,3.4,True,2025-07-13 17:29:41.358485
s0870,t0052,3.7,True,2025-08-12 17:29:41.374115
s0282,t0093,4.6,True,2024-11-02 17:29:41.389739
s0912,t0165,4.1,True,2025-01-01 17:29:41.405362
s0253,t0081,4.0,True,2025-05-21 17:29:41.420992
s0822,t0055,4.4,False,2025-08-26 17:29:41.436611
